   572    221    922    756    867    260      2
   298    343    234    841     19    352      0
    62    411    811    793    405    881      0
   651    760    898    271    842    694      3
    84    535    500    955    155    323      1
   650    688    939     10     17    932      2
   948    210    495    419    648    189      3
   171    851    695    223    637    649      0
   800    407    134    884    177    812      0
   641    304    496    162    537    551      2
   851    732    565    938    445    228      1
   194    526    178    745    928    205      1
   149    257    312    401    199    727      0
   692    353    795    542    567    149      3
   376    255    742    748    103    815      0
    47     73    965    749    137    169      3
   331    970     53    768     52    178      1
   156    981    695    586    929    731      2
   278    859    752     89    958    238      3
    54    972    208    656    171    147      1
   503    511    174    819    107    205      1
   599    788    261     45    435    492      1
   732     76    667    403    367    899      0
    54    167    212    114    129    793      0
   977    854     12    831    889    326      2
   647    299    489    674    836    612      3
   387    957    503    491    482    829      3
    27    361    952    496    646    183      0
   597    554     32    102    945    476      2
   224     81    195    623    632    343      1
   602    369    282    989    437    599      3
    35    179    654    652    399    350      3
   132    945    293    871    649    590      2
   204    177    705    319    750    528      3
   228    722    668    785    774    184      1
   651    884     37    915    189    681      3
    74    759    850    546    260    427      1
   233    421    161    818    546    350      2
   263    461    846    458    594    371      3
   945    502    246    420    254    953      2
   760    586    419    735    616    113      1
   335    592     18    265    370    336      0
   525    746    644    512    482    815      3
   105    726    201    773    306     80      1
   593    990    591    214    223    857      2
   700    849    322    285    762    702      3
   268    374    152    848    235    638      0
   762    237    272    792    200    343      0
   519    481    370    991    145    984      0
   714     85     79    399    282    386      0
   119    650    193    185    516    608      2
   888    499    425    896    769    331      2
   814    502    970    537    598     77      1
   398    851    888    463     53    505      1
   741    267    662    655     81    695      0
   618    872     94    670    538    121      1
   445    523    243    365    718    135      1
   937    599    499    192    554    124      2
    31     66    429    722    556    818      0
   875    692    910    361    132    728      1
   522    149    277    826    348    278      1
   777    338    175    944    125    139      1
   821    340    640    966     81    148      1
   547    951    907    551    110    557      1
    77      9    403    576    540     23      3
   574    454    369    906    485    999      3
    48    930    573    658    816    884      3
   373     31    604    783    791    422      0
    10    987    364    568    994    579      2
    23    709    657    141    285    477      3
    23    272    828    435    549    517      3
     9    743    867    265    590    891      2
   369    538    604    776    212    991      0
   693    409    620    197    662    128      3
   100    759    842    440     89    494      1
   642    620    486    146    964    486      3
   271    943    466    474    445    788      3
   349    827    954    504    281    246      2
   757    285    114    350    832    673      2
   943    312    232    883    239    768      0
   589    683    209    987    795    245      1
   912    639    935    248    479    207      3
   230    954    601    940     43    718      1
   412    377    623    472    983    885      3
   686    720    257    702    439    606      3
   276    924    652     37     35    699      2
   316    890    367    606    221    975      0
   520    792    565    547    258    684      0
   531    829    782    705    162    689      1
   923    870    342    282    196    180      1
   969     72    715     51    736    755      2
   174    477    154    729    882    851      3
   769    237    301    676    604     73      1
   161    197    595    125    485     62      3
   229    560    718     73     79    709      0
   662    224    574    682    475    815      0
   343    446    532    568    684    361      1
   472    286    266     89    151    604      2
   233    594     76    598    604    533      1
   468    184    417    964    616     14      2
    66    996    873    148    510    396      3
   941    791    866    589     20    355      1
   948    251     81    271    825    228      2
   173    454    309    430    238    991      2
   739    853    448    567     54    877      1
   490    197     56    773    589    862      0
   536    429    888    539    585    841      0
   167    520    560     47    581    382      0
   606    989    784    403    960    462      3
   732    392    843     63    923    611      3
   740    692    443    270    919    849      3
   112    576    845    486    556    603      1
   364    498    508    878    338    723      0
     5    411    193    117    943    227      2
   514    290    416    801    339    544      0
   236     12    274    433    740    401      3
   183    135    828    633    437    134      3
   577    671    722    263    659    540      2
   368    282    848    366    290    227      3
   458     71    106    305      1    434      0
   770    555    507    299    730     75      3
   803    439    194    488    664    673      0
    48    358    280    487    764    713      0
    13    452    170    978    766    704      3
   416    649    377    837    537    459      3
   432    955    105    526    937    366      1
   914    155    290    446    182    635      0
    93    936    846    238    456    403      0
   714    599     41    925     74    324      1
   344    863    749    276    597    334      3
   647    426     43    244    592    761      0
   269    175    139    696    481    471      1
   268    713    666     30    806    109      3
   290     59    684    546    759    103      3
   606    391     93    196    583    950      2
   557    435     12    667    869    165      1
   903    973    791    516    149    515      1
   118    243    388    497    711     91      2
   874    563    125      7    370    121      1
   727    658    336    275    221    576      2
   799    919    241    611    712    209      1
   635    263    830    514    336    783      0
    32    988    339    705    670    940      3
   868    391    728    985    537    320      2
   124    997    354    703    494    562      2
   865    554    700    302    714    629      3
   794     26    463    528    748    679      2
   351    199      3    442    280     16      0
   290     98    858    730    553    551      3
   262    444    649    485     55    572      0
   889    858    552    129    640    860      2
    46    627     44    422    936    473      1
   154    333    756     51    391    534      3
   931    322     79    202    176    580      0
   269    388    429    885      2    610      0
   327    274    760     99     42     55      3
   393     65    928    572    284    726      0
   798    523    201    587     88    997      2
   652    175    750    678    455    893      0
   630    406    531    489    165    521      0
   127    964    440    113    389    710      2
   488    763    320    188    821    264      1
     3    754    722    316    854    586      3
   425    524    818    302    120    659      0
   488    682    341    574    500    566      3
   222    754    552    850    516    226      1
   486    602    737    901    901    749      3
   967    102    265    881    843    710      0
   508    489    858    184    121    106      3
   586    987    371    490    972    518      2
    73    353    281    662    996    213      2
   451    115    804    785    333    564      0
   504    837    453    784    333    972      1
   921    544    370    257     88    129      1
   297    340    923    901    343    876      0
   731    500    648    613    253    311      1
   693    332    451    814    599    216      2
   212    834    849    252    912    141      2
   209    450    180    569    535    562      3
   365    111    817     11    763    321      3
   606    345    443    850    593    664      3
   442    444    833    736    502     25      1
   559    953      7      6    543    129      1
   751     70    395    228    541     59      3
   220    715    944    178    658    384      3
   738    383    638    737    635     30      2
   782    315     80     21    425    752      0
   204    446    412      4     45    825      0
   244    549    994    529    132      9      1
   316    429    761    133    930    746      3
   532    283    873    439    880    835      3
   987    570    589    629    560    521      3
   597    189    163    444    621    705      0
   815    713    334    999    137    615      1
   164     58    511    383    846    943      0
   737    831    655    251    351    290      3
    52    295    420     61    360    767      2
   273     34    133    191    301    378      2
   387    879    500    615    709     72      1
    61    952    970    823     64    537      1
    50    610    791    978    443    161      1
   821    718    298    183    933    695      2
   709     72    468    703    864    845      0
   849     50    646    142    444    155      3
   459    768    885    301    768    847      3
   606    187    535    309    364    633      2
   351    140    625    724    346    200      3
   838     31    221    217    624    584      0
   815    344    352     19     70    367      0
   919    174    487     30    345    716      2
    44    699    162    685    115    321      1
   502    541    804    573    733    452      3
   811    229    224    159    983    665      2
   845    950    826    591    897    213      3
   371    986    662    190    584    906      2
   418    622    719    666    218    991      0
   959    566    103    279    498    867      2
   345    103    430     20     25    534      2
   821    833    235    287    393    827      2
   348    624    692    918    800    244      2
   431     86    695    508    753    597      3
   192    121    819    907     71     22      1
   561    991     52    251    523    965      2
   956    980     61    465    523    300      1
   828    235    953    612    682    876      0
   157    289    292    199    776    461      2
   842    131    660    700    638     80      3
   620    545    929    168    141    762      0
   834    633    270     82      0    560      0
   364    141     99    336    665    833      0
    29    827    254     28    319    984      2
   110    168    417    397    125    406      0
   410    463     48    690    969    344      1
   599    643    155    464    537    558      0
   206    911    414    947    293    129      1
   587     80     85    764    234     76      1
    15    118    384    847    648    547      2
   555    832    781    837    427    896      2
   859    324    799    653    701    841      0
   404    729    215    565    650    532      2
    83    719    296    439    778    238      1
   241    803      6    620    670    849      0
   205    524     78    787    984    629      2
   139    898    973    638    815      2      1
    41    485     63    211     66    827      2
   583    930    565     82    982    831      2
   235    290    812    256    802    448      3
   513    126    497     64    215    293      0
   907    437    418    338    424     70      3
   183    345    328     59    483    221      2
   537    560    349    923    883    905      3
   847    313    786    984    409    234      2
   500    970    839    157    668    856      2
   485    592     22    733    735    383      1
   827    499     61     90    135    100      0
   479    573    906    885    245    209      1
   836    981    939    699    101    407      1
   195    219     84    427    355    560      2
   133    452    800    603    688    398      3
   875    569    304    990    843    557      3
   857    319    875    149    190    946      0
   798    467    346    509     80    479      0
   981    207    719    138    425    699      2
   770     14    510    355    232    765      0
   618    720    237    264    709    703      0
   544     50    541    301    344    427      3
   141    910    696    824    683     98      1
   640    131    570    754    535    903      0
   445    609    414     32    917    630      2
   318    432    413     90    461    132      1
   635    517    645    321    818    805      3
   333    721    246    970    788    394      2
     8    227    835    577    675    205      3
    50    642    254    318    390    724      2
   979    365    754    171     22    844      0
   267    509    410    872    552    874      3
   977    697    370    941    267    341      3
   617    968     65    321    655    727      2
   914    283    137    932    549    162      1
   882     35    592    135    930    534      2
   520    728    688    724    634    233      1
   603    125    122    782    760     65      1
   930    264    423    322    486    908      2
   638    631    565    426    362    563      1
   378    419    851    741    315     76      1
   168    521     98    587    531    239      1
   339    552    830    474    781    742      3
   118    900    700    234    606    680      0
   790    923    399    168    485    634      3
   455    544    444    708    800    219      2
   518    349    947    580    299    448      0
   684    119    132    340    888    770      2
   297    433    140    622    545    540      3
   727    250     82    247     99     50      0
   730    396    304    331    805     51      1
    82    139    767    370    676    143      3
   556    973    116    957    286    366      1
   433    843    672    814    298    471      2
   937    261    809    920    586    327      2
   441     53    323    528    491    597      2
    99    881    823    310    671    578      3
   993     90    653    234    266    247      3
   113    422    745    974    488     22      1
   377    519     83    966    805    794      3
   646    324    441     89     98    797      2
    66    460    391    573    465    605      3
   806    438    396    518    262    944      0
   726     15    893    323    569    124      0
   218    369    472    670    161     15      1
   825    729    494     37    195    830      2
   549    300    701    794    561    303      2
   992    959    948    206    613    969      2
   639    455    561    651    410    677      0
   576    539    222    502    224    196      1
   849     23    912    723    714    371      3
   808    620    981    156    298    149      3
   145    497    466    443    448    392      2
   531    204    695    294    450    149      2
   951    581    598    845    675    245      2
   584    433    100    399    567    297      1
     9    941    231     99    898    974      2
   387    759    262    145    729    659      2
   324    767    966    968    927     94      1
   849    796    542    923    396    417      3
   411    368     48    781    833    574      3
   688    884    668    468    425    204      1
   844    921    960    911    922    951      3
   700    342    630    425    430    451      0
   720    198    527    480    405    382      3
   425    614    612    204    192      9      1
   938      5    866    666    171     80      3
   964    541     26    886    935    733      3
   251    724     76    292    159    951      2
   596    527    807    287     27    920      0
   805    127    837    710    583    803      0
   137    483    341    635    621    277      1
   278     80    434    711    229    853      0
   930    408    730    448    632    141      2
   670    416     63    818    815    984      3
   509    974    741    885    408    960      1
   748     85    778    101    171    505      3
   401    796    172    109    731    987      2
   670    525    184    802    727    746      3
   688    352    197    989    895    398      1
   951     18    373    257    719    873      2
   915     68    883    610    859    125      3
   596    839    583    518    159    518      1
    61    167    603    166    938    226      0
   193    882    876    760    738    557      3
   780    554     78     61    868    521      2
   673     98    757    258    419    345      3
   901    189    216    956    239    725      0
   125    532    178    421    716    762      0
   287    208    738    530    605    490      3
   799    569    407    253    413    656      2
   785    583    348    593    799    362      1
   606    666    735    219    671    664      3
   599    608    847     14    914    212      2
   507    622    327    492    320    999      0
   898    271    386    192    552    217      2
   524    988    693     89    688    414      3
   296    268    346    358    737    745      2
   568    797    825    647    221    237      1
   643    907    670    549    546     39      1
   252     12     20    431    476    691      0
   525    845     99    416    774     56      1
   677    872    736      8    896    309      3
   132    358    788    744      4    930      0
   727    649    519    868    174    901      0
   361    255    966    927    313    362      1
   780    818    728    289    713    941      3
   223    796    731    840    231    135      1
   632    582    382    250    644    852      2
   457    601    268     33    773    894      2
   419    526    883    533    782    512      3
   436    825     52    812     24    845      0
   296    202    773    758    305    677      0
   358    111    281    650    570    980      2
   253    327    359    716    797    118      2
   718    777    381     65    152    713      2
   371    176    586    874    242    241      0
   509     97    662    248    242    148      3
   592    536    620    617    229    624      0
   781    638    706    561    350    547      1
   458     39    905    981    468    414      2
   601    316    294    967     45    167      1
    39    163    600    774    444    999      0
   525     80    217    824    449     86      0
   674    257    185    215     58    275      0
   230    582    211     37    270    962      2
   591     28    661    612    696    876      0
   100    958    171    191    248    122      1
   698    550    758    728    145    742      0
   438    860    473    477    493    695      3
   404    213     32    525    904    295      1
   221    848    168     84    620     91      1
   838    232    119    337    566    432      0
   262    534    831    637    694    102      2
    11    514    642    269    834    547      3
   730    503     41    606    411    297      1
   737    102     15     63    117    317      0
   999    151    643    538    782    454      3
   887     12    912    922    837    174      2
    91    808    718    851    277    623      1
   852    211    230    589      1     15      0
   487    728     29    921    987    863      3
   327    488    477    714    846    475      2
    82    831    839    619    169    647      0
   362    406    560    752    905    561      3
   720    380    441    550    339    738      0
   124    951      5    940    989    625      2
   482    104    653    380    430    611      3
   606     58    787     51    327    430      3
   622    747    407    296    714    205      1
   949    406    810    515    935    588      3
   785    334    913     23    476    963      2
   177    726    922    707    529    266      1
   627    425    900    248    975    530      2
   757    413     96     16     92    905      2
   251    807    730    703    547    452      3
   255    684    535    594    146    790      0
    36     47    505    607    278    958      0
   281    746    299    422    592    413      1
   808     52     41    791    576    924      0
   657    708    946    958    632    263      1
   627    831    441    679    637    100      1
   637    909    750    654    540    597      3
   827    979     46    139    838     81      0
   898    792    221    697    293    813      0
   206    929    693    351    816    194      3
   238    988    675    971    421    980      1
   683    966     99    756    609    466      2
   668    359    395    184    928     94      2
   332    866    458    266    463    913      3
   431    286    360    166    449    122      3
   260    883    173    966    706    946      3
   474    708    346    670    820    266      1
    69    378    927     38    884    359      2
   767    978     30    921    191    890      0
    93    444    809    507     40    523      0
   222    647    150    225    262    382      1
   969    740      1    855    305    526      3
   287    863    979    966    478    345      3
   209    886    906    720    643    606      3
   442    361    983    938    817    795      1
   709    799    497    795    742    252      2
   367    140    103    855    755     52      1
   856    445    262    997    650    789      0
    65    705    127    447    427    503      0
   276    265    675    246    781    803      2
   815    263    760    316    581    777      0
   533    828    784    703    444    476      3
   374    108    535    402    935    441      3
   786    393    320    414    944    857      0
   912    304    496    691    706    826      3
   216    583    133    511    976    305      1
   665    206     98    418    619    791      0
    24    467    850    934    495    975      2
    75    694    787    465    762    639      3
   508    460    682    586    495    122      1
   935    948    559    119    138    466      3
   373    750     60    341     93    548      2
   406    918    268    212     65    619      2
   127    571    114     42    750    749      2
   728    261    977    736     25    606      0
   465    783    953    405    626    153      1
   165    545    127    780    431    380      1
   183    347    723     81     63    544      0
   249    426    440    662    291     29      1
   698    598    978    727    825    460      3
   269    180    223    347    402    165      0
    82    423     55    187    807    809      0
   330     91    111    544    344     75      0
   689    205    756    724    217    856      0
    48    760    280    650     88    966      0
    67    778    173    843     48    932      0
   576    763    598    335    616    857      3
   980    166    661    491    933    929      2
    85    250    891    693    288    288      3
   786     57    559    827    910    226      2
   290    241    264    666     74    692      0
   148    412    892    216    158    827      0
   159     42    839    163    448    396      3
   250    896    196    678    108    486      0
   437    303    323      1     41    845      0
   630     94    400    993     54    394      0
   204    542    124    569    581    643      0
   827    201    502     23     38    561      0
   834    101    205    900    732    456      1
   636    210    917    593    477    792      0
   910    990    408    775    889     69      1
   391    139    835    306     39    173      3
    69    573    444    827    195    336      1
   395    102    316      7     22    764      0
   948      8    772      8    790    157      3
    47    831     86    696    906    467      2
   814    190    467    605    511    383      3
   653    439    826    942    929    440      2
   527    540    886    443     47    153      1
   470    610    605    709    971    471      2
   242    332    842    420    225    881      0
   718    588    351    252    857    865      2
   975    430    351    102    750    788      2
   747     72    290    219    717    993      2
   760    756     92    693    199     32      1
   849    873    343    933    444    856      3
   486     25    364      0    332     22      3
   145     53    709    895    747    508      0
   319    634    136    123    244    982      2
   490    375    546    439     48    565      0
   962    168    719    469    982    113      3
   287    340    766    633    290    321      3
   636    677    995    906    463    249      1
   620     56    133    566    955     57      1
   421    461    501    660    916    163      2
   738    378    397    334    588    499      2
   470    199    115    366    465    232      0
   874     78    337    800    848    993      2
   958    757    671     58    682    617      3
    65    706    820    312    204    602      1
   197    136    643    116    978    306      3
   624    115    473    160    678    336      3
   719    608    188    782    321    616      3
   223    712    186    170    766     42      1
   268    458    876    662    946    981      3
   753    704    838    597    322    595      1
   911    115    387    221    237    604      0
   578    640    864    566    694    931      0
   365    756    184     65    106    265      1
     0    984    389    402    411    957      3
   807    407    227    686    943     35      1
   112    231    677     49    206    401      3
   435    546    959    576    811    708      3
    90    164    597    725    107    883      0
   415    377     94    380    355    168      0
   934    383    611    316    403    948      0
   200     41    660    273    723    189      3
    32    223    787    178    739    503      2
   137    890    463    177    801    203      3
   913    830    314     99    998    103      1
   598    117    790    868    374    692      0
   448    106    184    848    926    567      0
   235    407    977    471    205     30      1
   920    845    458    759    598     42      1
   808    277     66    633    505    278      1
   290    311    440     17    402    869      2
   543    848    226    760     57    863      0
   646    490    668    526    386    610      0
   649    339    813    162    358    220      3
   437    815    875    372    876    390      3
   429    555     10     77    784    275      1
   435    976    840     48    529    190      3
   633    367    637    323    445      3      3
   994     86    734    452    275    541      0
   925    201    855    304    378    391      3
   433    260    725    826    125    690      0
   189    707    935    847    719    883      3
   614    428    313     48     26    640      2
   727    709    466    565    965    887      3
   473    976    750    653    953    229      3
   509    343    600    771    611    778      3
   763    188    568      2    960    968      2
   373    666    360    418    385      1      1
   485    619    946    613    696    389      3
   894    804    119    219    627     88      1
   461    295    652    643     90    747      0
   965    124    284    525    953    792      0
